co,no,no2,o3,so2,pm2_5,pm10,nh3,timestamp,city
460.62,0.39,13.19,85.83,4.65,34.78,45.77,6.9,1697716800,Udaipur
587.46,0.02,21.08,60.8,4.77,39.18,52.43,9.25,1697720400,Udaipur
700.95,0,24.68,39.34,5.13,44.31,60.74,11.78,1697724000,Udaipur
741,0,23.65,28.61,5.36,47.48,66.93,13.81,1697727600,Udaipur
747.68,0,21.25,25.03,5.48,49.34,70.58,15.33,1697731200,Udaipur
720.98,0,17.82,26.46,5.01,49.14,70.38,14.69,1697734800,Udaipur
634.19,0,13.71,32.9,3.93,45.3,64.2,12.54,1697738400,Udaipur
520.71,0,9.68,42.2,2.89,39.82,55.17,10.13,1697742000,Udaipur
440.6,0,6.68,49.35,2.53,36.02,48.93,8.99,1697745600,Udaipur
390.53,0,4.8,55.07,2.5,33.74,45.01,8.23,1697749200,Udaipur
353.81,0,3.6,60.08,2.5,31.95,42.23,7.66,1697752800,Udaipur
330.45,0,3.13,62.94,2.53,30.74,40.43,7.35,1697756400,Udaipur
320.43,0,3.17,67.23,2.92,30.11,39.52,6.9,1697760000,Udaipur
330.45,0,3.98,72.96,3.81,29.91,39.42,6.46,1697763600,Udaipur
370.5,0.03,6.6,72.24,4.71,30.43,40.92,6.33,1697767200,Udaipur
383.85,0.47,7.45,78.68,5.42,29.95,40.32,5.7,1697770800,Udaipur
350.48,0.61,4.97,101.57,6.56,27.38,36.01,4.37,1697774400,Udaipur
360.49,0.6,4.24,114.44,6.74,29.11,37.74,4.5,1697778000,Udaipur
360.49,0.45,3.43,130.18,6.79,31.91,40.3,4.37,1697781600,Udaipur
290.39,0.27,2.12,131.61,7.45,26.78,34.97,2.69,1697785200,Udaipur
267.03,0.22,1.8,130.18,6.79,25.26,34.8,2.12,1697788800,Udaipur
260.35,0.21,1.97,131.61,6.74,25.22,36.08,1.99,1697792400,Udaipur
290.39,0.35,3.56,123.02,5.78,26.58,38.37,3.01,1697796000,Udaipur
353.81,0.54,7.03,110.15,4.89,29.4,42.05,4.75,1697799600,Udaipur
433.92,0.35,12.34,94.41,4.29,32.11,45.45,6.08,1697803200,Udaipur
574.11,0.02,21.25,65.09,4.23,36.82,51.72,8.23,1697806800,Udaipur
714.3,0,27.08,41.48,4.65,42.97,60.95,10.77,1697810400,Udaipur
720.98,0,25.02,34.33,4.71,45.61,66.27,12.54,1697814000,Udaipur
667.57,0,20.22,37.91,4.65,45.39,66.8,13.55,1697817600,Udaipur
614.17,0,15.77,43.99,4.23,44.29,65.24,12.54,1697821200,Udaipur
540.73,0,11.82,50.07,3.46,41.93,61.08,10.64,1697824800,Udaipur
460.62,0,8.57,55.79,2.59,39.2,55.9,8.99,1697828400,Udaipur
403.88,0,5.83,62.23,2.24,37.87,53,8.23,1697832000,Udaipur
370.5,0,4.2,67.23,2.24,37.28,52,7.66,1697835600,Udaipur
340.46,0,3.13,74.39,2.38,36.59,52.08,7.09,1697839200,Udaipur
313.76,0,2.53,79.39,2.56,36.02,52.64,6.71,1697842800,Udaipur
300.41,0,2.51,82.25,2.92,35.99,52.94,6.59,1697846400,Udaipur
310.42,0,3.38,80.82,3.81,36.61,53.38,6.59,1697850000,Udaipur
353.81,0.04,6.08,73.67,4.95,38.23,55.9,6.78,1697853600,Udaipur
387.19,0.6,7.71,73.67,6.02,39.2,58.32,6.33,1697857200,Udaipur
327.11,0.45,4.03,114.44,8.94,36.23,56.67,3.89,1697860800,Udaipur
347.14,0.46,3.51,125.89,8.94,38.99,59.66,4.24,1697864400,Udaipur
363.83,0.36,2.83,141.62,8.7,43.46,64.48,4.43,1697868000,Udaipur
267.03,0.19,1.44,137.33,8.11,33.44,55.97,1.96,1697871600,Udaipur
243.66,0.16,1.19,135.9,6.74,30.7,53.35,1.38,1697875200,Udaipur
240.33,0.16,1.24,134.47,5.96,29.77,52.01,1.25,1697878800,Udaipur
257.02,0.23,2.23,124.45,4.89,30.12,51.57,2.12,1697882400,Udaipur
297.07,0.27,4.67,108.72,4.11,31.77,52.65,3.7,1697886000,Udaipur
340.46,0.1,8.14,91.55,3.76,33.3,53.91,5.07,1697889600,Udaipur
420.57,0,13.37,66.52,3.81,36.2,57.1,7.28,1697893200,Udaipur
500.68,0,16.79,44.7,4.17,39.69,62.32,10.13,1697896800,Udaipur
514.03,0,15.59,35.76,4.41,41.43,66.03,12.92,1697900400,Udaipur
494,0,13.02,39.34,4.83,41.34,67.33,15.58,1697904000,Udaipur
460.62,0,10.62,47.92,5.01,40.39,66.74,16.72,1697907600,Udaipur
407.22,0,8.31,60.08,4.47,38.2,64.44,15.71,1697911200,Udaipur
347.14,0,6.08,73.67,3.64,35.9,61.33,14.06,1697914800,Udaipur
310.42,0,4.33,81.54,3.13,35.15,60.18,12.03,1697918400,Udaipur
297.07,0,3.26,82.97,2.74,35.37,60.69,10.13,1697922000,Udaipur
287.06,0,2.63,80.82,2.35,35.81,61.3,8.23,1697925600,Udaipur
287.06,0,2.4,77.25,2.18,36.57,61.6,7.35,1697929200,Udaipur
290.39,0,2.53,75.1,2.26,37.23,61.26,6.9,1697932800,Udaipur
300.41,0,3,80.82,2.77,38.01,61.06,6.08,1697936400,Udaipur
333.79,0.02,4.93,78.68,3.43,39.43,62.36,6.02,1697940000,Udaipur
357.15,0.35,6.17,80.82,4.35,40.78,64,5.76,1697943600,Udaipur
350.48,0.55,4.88,100.14,7.21,42.94,67.26,4.69,1697947200,Udaipur
363.83,0.53,4.07,113.01,8.46,45.56,70.58,4.56,1697950800,Udaipur
357.15,0.35,2.96,128.75,9.18,48.07,73.67,4.31,1697954400,Udaipur
257.02,0.15,1.63,135.9,9.3,36.17,60.73,1.66,1697958000,Udaipur
240.33,0.11,1.56,131.61,7.75,32.78,56.46,1.39,1697961600,Udaipur
236.99,0.08,1.91,128.75,7.51,32.03,55.87,1.39,1697965200,Udaipur
257.02,0.07,3.3,111.58,6.5,32.72,56.7,2.66,1697968800,Udaipur
300.41,0.08,5.83,88.69,5.25,34.36,58.1,4.69,1697972400,Udaipur
350.48,0.04,9.08,70.81,4.41,36.11,59.61,6.33,1697976000,Udaipur
413.89,0,13.54,52.93,4.05,38.33,62,8.36,1697979600,Udaipur
453.95,0,14.39,42.56,3.87,40.56,65.62,10.13,1697983200,Udaipur
447.27,0,11.65,41.13,3.58,41.4,67.97,11.53,1697986800,Udaipur
433.92,0,9.51,43.27,3.28,41.74,68.55,11.78,1697990400,Udaipur
417.23,0,7.88,46.49,2.71,41.81,68.28,10.01,1697994000,Udaipur
377.18,0,6.08,55.79,2.21,41.9,67.5,8.23,1697997600,Udaipur
323.77,0,3.04,90.12,2.24,42.93,72.44,5.95,1698001200,Udaipur
323.77,0,2.57,92.98,2.12,44.72,75.47,5.95,1698004800,Udaipur
333.79,0,2.33,91.55,1.97,45.93,77.55,6.21,1698008400,Udaipur
343.8,0,2.46,83.68,1.74,47.19,78.35,6.97,1698012000,Udaipur
357.15,0,2.7,77.96,1.67,48.23,79.52,7.98,1698015600,Udaipur
367.16,0,3.08,77.25,1.94,49.32,80.8,9.37,1698019200,Udaipur
397.21,0,4.46,77.25,2.65,51.11,82.65,10.77,1698022800,Udaipur
467.3,0.03,7.97,66.52,3.55,54.51,86.16,10.26,1698026400,Udaipur
534.06,0.65,10.54,59.37,4.23,57.96,88.91,8.74,1698030000,Udaipur
410.56,0.36,4.11,108.72,7.57,56.14,84.66,5.7,1698033600,Udaipur
413.89,0.35,3.3,118.73,8.7,58.69,86.68,5.83,1698037200,Udaipur
417.23,0.3,2.96,130.18,9.54,61.67,89.42,5.95,1698040800,Udaipur
323.77,0.2,2.06,148.77,14.9,54.32,82.72,2.75,1698044400,Udaipur
293.73,0.16,1.61,145.91,12.04,49.37,79.65,1.98,1698048000,Udaipur
287.06,0.14,1.44,143.05,10.25,47.76,78.78,1.77,1698051600,Udaipur
307.08,0.22,2.53,125.89,8.11,47.98,78.52,2.82,1698055200,Udaipur
350.48,0.32,4.88,104.43,6.5,49.83,79.56,4.56,1698058800,Udaipur
397.21,0.17,8.14,87.26,5.48,51.17,80.78,5.95,1698062400,Udaipur
440.6,0.01,10.2,71.53,4.89,51.58,81.49,7.22,1698066000,Udaipur
440.6,0,9.34,62.23,4.17,50,80.17,7.79,1698069600,Udaipur
413.89,0,7.8,60.08,3.43,46.41,77.22,7.66,1698073200,Udaipur
433.92,0,8.48,52.21,3.13,45.24,76.09,8.11,1698076800,Udaipur
467.3,0,9.68,43.99,2.95,45.57,77.38,8.61,1698080400,Udaipur
460.62,0,9.85,41.48,2.38,44.73,77.15,8.49,1698084000,Udaipur
427.25,0,8.74,41.48,1.65,42.88,74.68,8.23,1698087600,Udaipur
390.53,0,7.03,45.06,1.39,41.28,71.93,7.79,1698091200,Udaipur
367.16,0,5.31,52.21,1.39,40.01,70.02,7.09,1698094800,Udaipur
337.12,0,3.68,63.66,1.48,38.72,68.58,6.33,1698098400,Udaipur
327.11,0,3.3,63.66,1.55,39.08,68.17,6.71,1698102000,Udaipur
330.45,0,3.34,64.37,1.85,40.8,69.12,7.09,1698105600,Udaipur
343.8,0,4.24,62.94,2.47,37.3,67.09,7.6,1698109200,Udaipur
433.92,0.03,7.8,63.66,4.17,50.5,78.54,7.79,1698112800,Udaipur
407.22,0.42,7.28,72.96,5.07,42.24,72.75,6.59,1698116400,Udaipur
390.53,0.64,5.31,92.98,6.02,42.05,71.78,5.38,1698120000,Udaipur
397.21,0.59,4.24,104.43,5.96,43.28,72.59,5.32,1698123600,Udaipur
440.6,0.31,2.83,141.62,8.34,62.4,86.9,5.38,1698127200,Udaipur
313.76,0.25,2.29,131.61,7.33,38.77,67.79,2.91,1698130800,Udaipur
293.73,0.2,2.38,124.45,5.9,35,64.32,2.6,1698134400,Udaipur
283.72,0.13,2.55,113.01,4.23,30.77,59.81,2.47,1698138000,Udaipur
277.04,0.12,2.59,105.86,3.1,28.17,56.87,2.56,1698141600,Udaipur
283.72,0.16,3.08,100.14,2.65,28.31,56.12,3.2,1698145200,Udaipur
297.07,0.09,4.37,94.41,2.59,29.03,55.64,4.02,1698148800,Udaipur
347.14,0,6.77,83.68,3.25,34.38,56.9,5.57,1698152400,Udaipur
373.84,0,7.63,71.53,3.28,35.97,59.01,6.71,1698156000,Udaipur
370.5,0,7.37,65.8,2.92,36.05,60.27,7.09,1698159600,Udaipur
347.14,0,6.68,67.23,2.47,32.37,59.78,6.78,1698163200,Udaipur
337.12,0,5.74,72.24,2.44,32.33,60.98,6.33,1698166800,Udaipur
323.77,0,4.71,77.96,2.24,31.79,60.74,5.83,1698170400,Udaipur
333.79,0,4.58,75.82,2.09,36.77,62.78,6.14,1698174000,Udaipur
340.46,0,4.37,67.95,1.89,37.51,62.01,6.9,1698177600,Udaipur
347.14,0,3.94,65.09,1.91,38.7,62.73,7.47,1698181200,Udaipur
353.81,0,3.47,66.52,2.09,40.41,64.28,7.92,1698184800,Udaipur
357.15,0,3.17,68.66,2.26,42.17,65.59,7.98,1698188400,Udaipur
363.83,0,3.26,70.81,2.47,43.85,67.38,7.92,1698192000,Udaipur
390.53,0,4.5,70.81,2.98,46.04,70.49,7.92,1698195600,Udaipur
377.18,0.02,6.34,75.82,3.4,34.69,60.45,6.84,1698199200,Udaipur
540.73,1.01,12,57.94,4.65,52.73,81.24,8.04,1698202800,Udaipur
433.92,0.72,6.34,105.86,6.14,48.84,77.02,5.83,1698206400,Udaipur
440.6,0.95,6.17,103,4.89,39.11,66.09,5.89,1698210000,Udaipur
423.91,0.61,4.5,125.89,5.07,42.02,68.71,5.32,1698213600,Udaipur
323.77,0.25,2.12,145.91,8.82,43.54,71.71,2.22,1698217200,Udaipur
327.11,0.23,3.13,131.61,7.09,37.51,63.94,3.32,1698220800,Udaipur
263.69,0.09,1.5,125.89,4.71,33.93,65.46,1.35,1698224400,Udaipur
263.69,0.08,5.23,107.29,5.01,33.22,62.98,4.05,1698228000,Udaipur
283.72,0.14,2.66,104.43,2.47,33.69,65.02,3.04,1698231600,Udaipur
390.53,0.08,10.62,80.11,3.61,33.38,63.87,6.97,1698235200,Udaipur
327.11,0,6.43,83.68,2.5,34.79,64.93,5.13,1698238800,Udaipur
357.15,0,7.88,73.67,2.83,36.6,67.14,6.33,1698242400,Udaipur
373.84,0,8.05,68.66,2.92,38.31,69.85,7.03,1698246000,Udaipur
400.54,0,8.74,61.51,3.07,40.53,72.3,7.92,1698249600,Udaipur
433.92,0,9.85,50.78,3.1,34.48,64.63,7.54,1698253200,Udaipur
370.5,0,6.68,63.66,2.47,34.66,65.8,7.6,1698256800,Udaipur
407.22,0,9,44.35,1.91,43.51,76.2,8.61,1698260400,Udaipur
377.18,0,7.11,49.35,1.62,42.91,77.06,8.36,1698264000,Udaipur
313.76,0,3.21,75.82,1.53,33.44,65.43,7.03,1698267600,Udaipur
307.08,0,2.61,79.39,1.46,33.23,64.61,6.71,1698271200,Udaipur
303.75,0,2.4,79.39,1.51,32.91,62.7,6.46,1698274800,Udaipur
303.75,0,3.38,68.66,1.52,38.56,72.31,7.73,1698278400,Udaipur
313.76,0,4.5,65.09,1.74,37.44,69.64,7.54,1698282000,Udaipur
370.5,0.06,8.23,52.93,2.29,38.11,70.71,7.41,1698285600,Udaipur
427.25,1.37,10.71,44.7,2.68,39.42,72.53,7.22,1698289200,Udaipur
413.89,1.87,8.05,57.22,2.71,37.92,71.39,5.51,1698292800,Udaipur
417.23,1.41,6.43,74.39,2.83,39.85,73.84,5.83,1698296400,Udaipur
417.23,0.67,4.41,103,2.83,43.56,79.12,6.27,1698300000,Udaipur
257.02,0.13,0.92,120.16,2.95,33.37,72.97,1.57,1698303600,Udaipur
236.99,0.12,0.77,117.3,2.38,27.23,58.8,1.23,1698307200,Udaipur
233.65,0.12,0.87,115.87,2.38,24.35,51.6,1.17,1698310800,Udaipur
243.66,0.18,1.37,110.15,2.26,24.64,50.45,1.93,1698314400,Udaipur
270.37,0.23,2.53,101.57,2.8,27.51,53.46,3.29,1698318000,Udaipur
293.73,0.13,4.37,94.41,3.28,30.17,55.94,4.43,1698321600,Udaipur
327.11,0,6.77,81.54,3.25,31.69,56.67,5.7,1698325200,Udaipur
363.83,0,8.31,69.38,3.22,33.42,58.74,6.97,1698328800,Udaipur
383.85,0,8.65,63.66,3.1,35.28,61.83,7.66,1698332400,Udaipur
417.23,0,9.68,55.79,3.13,38.07,66.25,8.49,1698336000,Udaipur
447.27,0,10.62,49.35,3.07,40.77,71.86,9.25,1698339600,Udaipur
433.92,0,10.11,52.21,2.56,41.81,76.05,9.25,1698343200,Udaipur
390.53,0,8.14,61.51,1.97,41.19,75.91,8.87,1698346800,Udaipur
353.81,0,6.08,70.81,1.77,39.71,72.16,8.74,1698350400,Udaipur
330.45,0,4.67,77.96,1.76,37.27,65.4,9.12,1698354000,Udaipur
303.75,0,3.73,81.54,1.68,33.62,56.34,9.12,1698357600,Udaipur
283.72,0,3.17,80.82,1.55,29.25,47.06,7.98,1698361200,Udaipur
273.7,0,3.13,78.68,1.58,24.83,39.21,6.65,1698364800,Udaipur
323.77,0,3.86,82.97,2.92,27.56,50.57,6.46,1698368400,Udaipur
377.18,0.03,6.77,72.96,3.61,29.8,54.07,6.78,1698372000,Udaipur
420.57,0.79,8.74,62.23,3.93,31.75,56.54,6.78,1698375600,Udaipur
460.62,1.76,8.31,62.23,4.11,34.18,59.08,6.78,1698379200,Udaipur
500.68,1.51,7.54,83.68,4.47,38.26,63.63,6.97,1698382800,Udaipur
507.35,0.79,5.44,117.3,4.65,43.28,69.12,6.97,1698386400,Udaipur
283.72,0.22,1.61,135.9,5.48,26.83,50.83,2.28,1698390000,Udaipur
257.02,0.18,1.32,134.47,4.83,24.14,48.23,1.74,1698393600,Udaipur
253.68,0.17,1.32,133.04,4.47,23.75,47.98,1.69,1698397200,Udaipur
267.03,0.24,2.06,125.89,3.78,24.05,47.98,2.37,1698400800,Udaipur
303.75,0.34,4.03,117.3,3.34,24.9,47.71,3.48,1698404400,Udaipur
347.14,0.21,7.88,107.29,3.31,25.51,46.91,4.5,1698408000,Udaipur
393.87,0,11.48,92.98,3.55,26.05,46.45,5.45,1698411600,Udaipur
423.91,0,12.17,82.25,3.87,26.69,46.74,6.27,1698415200,Udaipur
440.6,0,12,75.1,4.17,27.75,47.97,6.9,1698418800,Udaipur
487.33,0,13.19,65.09,4.77,29.99,50.56,8.04,1698422400,Udaipur
540.73,0,14.74,52.93,5.13,32.71,53.98,9.37,1698426000,Udaipur
534.06,0,13.71,47.21,4.59,33.22,54.72,10.01,1698429600,Udaipur
480.65,0,10.97,47.92,3.55,31.38,52.17,10.01,1698433200,Udaipur
427.25,0,7.97,53.64,2.71,29.67,49.48,9.25,1698436800,Udaipur
390.53,0,5.83,60.8,2.29,28.49,47.36,8.23,1698440400,Udaipur
357.15,0,4.46,67.23,2.18,27.44,45.44,7.28,1698444000,Udaipur
330.45,0,3.73,71.53,2.38,26.75,44.2,6.65,1698447600,Udaipur
317.1,0,3.51,75.1,2.89,26.4,43.82,6.27,1698451200,Udaipur
320.43,0,3.98,77.25,3.64,26.68,44.8,6.02,1698454800,Udaipur
347.14,0.02,5.74,74.39,4.23,28.14,47.78,6.02,1698458400,Udaipur
367.16,0.36,6.51,77.25,4.17,29.99,50.68,5.83,1698462000,Udaipur
337.12,0.25,3.13,118.73,6.2,37.54,59.36,3.48,1698465600,Udaipur
337.12,0.2,2.18,130.18,7.27,42.11,64.01,3.26,1698469200,Udaipur
333.79,0.17,1.74,138.76,7.87,44.73,66.52,3.1,1698472800,Udaipur
290.39,0.13,1.25,143.05,6.91,37.74,58.04,1.5,1698476400,Udaipur
270.37,0.14,1.16,138.76,5.66,32.41,51.77,1.25,1698480000,Udaipur
267.03,0.15,1.36,138.76,5.72,31.27,50.75,1.2,1698483600,Udaipur
283.72,0.21,2.61,131.61,5.42,32.11,51.34,2.18,1698487200,Udaipur
330.45,0.22,5.27,117.3,4.77,34.1,53.27,3.89,1698490800,Udaipur
380.52,0.08,8.65,101.57,4.17,36.17,55.46,5.26,1698494400,Udaipur
440.6,0,12.68,92.98,4.47,38.93,59.21,7.98,1698498000,Udaipur
500.68,0,15.59,86.55,5.54,41.94,63.44,12.29,1698501600,Udaipur
507.35,0,15.25,79.39,5.78,43.42,66.08,15.45,1698505200,Udaipur
487.33,0,13.19,72.24,5.42,43.62,67.1,16.97,1698508800,Udaipur
460.62,0,10.45,70.1,4.71,42.61,66.2,16.47,1698512400,Udaipur
403.88,0,7.37,72.96,3.34,39.25,61.63,13.55,1698516000,Udaipur
343.8,0,4.63,72.96,1.65,34.85,54.66,8.36,1698519600,Udaipur
307.08,0,3.13,76.53,1.07,32.02,51.46,6.59,1698523200,Udaipur
290.39,0,2.4,80.82,0.97,30.78,50.63,6.4,1698526800,Udaipur
283.72,0,2.01,85.12,1,30.4,50.78,6.71,1698530400,Udaipur
283.72,0,1.91,85.83,1.04,30.76,51.61,7.03,1698534000,Udaipur
287.06,0,2.06,85.12,1.13,31.5,52.93,7.28,1698537600,Udaipur
300.41,0,2.78,83.68,1.39,32.69,55.06,7.28,1698541200,Udaipur
333.79,0.01,4.63,79.39,1.88,34.55,58.63,6.78,1698544800,Udaipur
357.15,0.3,5.91,77.96,2.26,36.12,61.48,6.08,1698548400,Udaipur
380.52,0.7,5.57,85.12,2.8,37.77,64.13,5.45,1698552000,Udaipur
413.89,0.74,5.01,97.27,3.4,40.92,67.74,5.45,1698555600,Udaipur
440.6,0.54,4.16,120.16,3.52,45.62,73.14,5.45,1698559200,Udaipur
283.72,0.19,1.5,135.9,3.99,36.93,68.45,1.5,1698562800,Udaipur
260.35,0.14,1.12,133.04,2.95,34.12,65.23,1.2,1698566400,Udaipur
253.68,0.13,1.07,130.18,2.26,32.85,63.67,1.17,1698570000,Udaipur
260.35,0.15,1.48,125.89,1.8,32.58,62.84,1.61,1698573600,Udaipur
273.7,0.19,2.63,118.73,1.61,33.19,62.39,2.47,1698577200,Udaipur
293.73,0.09,4.41,111.58,1.59,33.92,62.26,3.23,1698580800,Udaipur
313.76,0,6.08,101.57,1.77,34.57,62.42,4.12,1698584400,Udaipur
340.46,0,6.85,92.98,2.18,35.73,63.5,5.19,1698588000,Udaipur
360.49,0,7.11,85.12,2.44,36.92,64.95,6.21,1698591600,Udaipur
380.52,0,7.54,77.25,2.59,38.27,66.53,7.16,1698595200,Udaipur
397.21,0,7.88,68.66,2.47,39.63,68.07,7.98,1698598800,Udaipur
387.19,0,7.11,63.66,1.91,39.57,67.95,8.23,1698602400,Udaipur
357.15,0,5.74,63.66,1.31,38.29,66.55,7.92,1698606000,Udaipur
333.79,0,4.46,67.95,1.13,37.31,65.98,7.66,1698609600,Udaipur
317.1,0,3.51,72.96,1.13,36.49,65.49,7.47,1698613200,Udaipur
303.75,0,2.87,78.68,1.24,35.97,65.43,7.22,1698616800,Udaipur
290.39,0,2.51,82.25,1.49,35.89,65.53,6.59,1698620400,Udaipur
290.39,0,2.61,85.12,2.15,36.83,67.15,6.02,1698624000,Udaipur
303.75,0,3.51,87.26,3.46,39.36,70.66,5.51,1698627600,Udaipur
340.46,0.01,5.74,86.55,5.01,43.2,76.14,5.07,1698631200,Udaipur
367.16,0.27,6.85,89.41,6.02,46.3,80.3,4.31,1698634800,Udaipur
393.87,0.72,6.6,97.27,6.74,49.54,84.18,4.24,1698638400,Udaipur
440.6,0.91,6.68,108.72,7.15,54.51,89.37,4.5,1698642000,Udaipur
447.27,0.68,5.4,131.61,6.91,59.64,94.45,4.12,1698645600,Udaipur
293.73,0.2,1.71,141.62,5.01,47.12,81.39,1.01,1698649200,Udaipur
270.37,0.16,1.33,135.9,3.64,41.99,75.67,0.86,1698652800,Udaipur
267.03,0.14,1.37,134.47,3.07,40.31,73.42,0.97,1698656400,Udaipur
280.38,0.17,2.27,128.75,2.71,40.48,72.97,1.73,1698660000,Udaipur
313.76,0.15,4.46,120.16,2.5,42.37,73.89,2.98,1698663600,Udaipur
343.8,0.04,6.94,110.15,2.5,43.28,73.54,4.02,1698667200,Udaipur
370.5,0,8.4,101.57,2.83,44.37,73.55,5,1698670800,Udaipur
393.87,0,8.74,95.84,3.43,46.53,75.18,6.14,1698674400,Udaipur
410.56,0,8.31,90.84,3.73,48.46,77.11,6.9,1698678000,Udaipur
417.23,0,7.97,86.55,3.61,48.49,76.5,7.22,1698681600,Udaipur
410.56,0,7.71,82.97,3.31,46.87,74,7.22,1698685200,Udaipur
390.53,0,7.03,82.25,2.86,45.1,71.42,6.78,1698688800,Udaipur
360.49,0,5.74,83.68,2.41,44.23,70.21,6.21,1698692400,Udaipur
347.14,0,4.71,83.68,2.35,44.59,70.62,6.14,1698696000,Udaipur
337.12,0,3.94,83.68,2.53,45.41,71.73,6.14,1698699600,Udaipur
327.11,0,3.3,85.12,3.07,46.49,73.2,6.02,1698703200,Udaipur
320.43,0,3,85.83,3.93,47.89,75.29,5.95,1698706800,Udaipur
320.43,0,3.17,85.83,4.77,49.36,77.33,6.08,1698710400,Udaipur
340.46,0,4.28,82.97,5.72,50.92,79.99,6.33,1698714000,Udaipur
390.53,0.01,7.03,77.25,6.74,52.73,83.6,6.52,1698717600,Udaipur
433.92,0.35,9.17,75.82,7.45,54.25,86.64,6.27,1698721200,Udaipur
473.98,0.99,9.17,82.97,8.11,56.52,89.5,6.08,1698724800,Udaipur
527.38,1.23,9,100.14,8.82,61.73,94.93,6.52,1698728400,Udaipur
520.71,0.85,7.2,127.32,9.3,67.15,100.53,6.27,1698732000,Udaipur
307.08,0.2,1.84,134.47,5.66,47.06,78.82,1.74,1698735600,Udaipur
267.03,0.14,1.37,130.18,3.99,41.69,70.71,1.16,1698739200,Udaipur
260.35,0.13,1.44,130.18,3.76,40.95,68.72,1.04,1698742800,Udaipur
277.04,0.18,2.46,125.89,3.55,42.47,69.69,1.76,1698746400,Udaipur
310.42,0.22,4.76,115.87,3.58,45.19,72.22,3.01,1698750000,Udaipur
343.8,0.08,7.37,104.43,3.76,46.5,73.53,4.05,1698753600,Udaipur
357.15,0,8.31,94.41,3.81,46.8,73.98,4.88,1698757200,Udaipur
357.15,0,7.45,87.98,3.61,46.86,74.75,5.51,1698760800,Udaipur
353.81,0,6.17,85.83,3.31,48,76.83,5.83,1698764400,Udaipur
357.15,0,5.48,86.55,3.22,49.08,77.57,6.02,1698768000,Udaipur
367.16,0,5.44,87.26,3.43,50.27,77.95,6.21,1698771600,Udaipur
367.16,0,5.27,88.69,3.93,51.53,78.45,6.08,1698775200,Udaipur
357.15,0,4.71,90.12,4.41,52.45,78.61,5.89,1698778800,Udaipur
350.48,0,4.11,87.98,4.65,53.14,78.84,6.02,1698782400,Udaipur
343.8,0,3.6,86.55,5.19,53.77,79.11,6.08,1698786000,Udaipur
340.46,0,3.13,87.26,6.02,54.12,79.63,6.08,1698789600,Udaipur
337.12,0,2.96,87.26,6.68,54.3,79.75,6.14,1698793200,Udaipur
343.8,0,3.3,85.12,6.85,54.37,80,6.52,1698796800,Udaipur
360.49,0,4.71,79.39,7.27,54.63,81,6.97,1698800400,Udaipur
410.56,0.01,7.45,74.39,9.06,56.5,84.27,7.16,1698804000,Udaipur
427.25,0.27,8.14,77.96,12.87,57.55,86.49,6.33,1698807600,Udaipur
410.56,0.59,5.91,91.55,17.4,57.89,87.23,5.57,1698811200,Udaipur
423.91,0.75,5.31,101.57,17.17,61.34,90.56,5.95,1698814800,Udaipur
427.25,0.6,4.37,118.73,15.02,67.27,95.95,5.64,1698818400,Udaipur
343.8,0.22,1.88,137.33,8.46,60.25,85.99,2.41,1698822000,Udaipur
323.77,0.16,1.5,138.76,6.2,55.92,80.07,1.69,1698825600,Udaipur
320.43,0.15,1.56,138.76,5.48,55.33,78.26,1.65,1698829200,Udaipur
337.12,0.2,2.61,133.04,4.95,57.32,79.69,2.34,1698832800,Udaipur
370.5,0.23,5.06,123.02,4.83,60.51,82.62,3.45,1698836400,Udaipur
403.88,0.08,8.05,111.58,5.01,62.37,84.42,4.37,1698840000,Udaipur
427.25,0,9.51,103,5.25,63.68,85.91,5.26,1698843600,Udaipur
440.6,0,9.34,98.71,5.36,65.18,87.59,5.95,1698847200,Udaipur
447.27,0,8.65,97.27,5.66,65.63,87.98,6.46,1698850800,Udaipur
460.62,0,8.57,94.41,6.2,65.86,88.27,7.03,1698854400,Udaipur
480.65,0,9.08,87.26,6.14,67.1,89.91,7.85,1698858000,Udaipur
480.65,0,8.57,82.25,5.19,67.03,89.96,7.98,1698861600,Udaipur
447.27,0,6.85,82.25,4.05,65.45,88.03,7.54,1698865200,Udaipur
420.57,0,5.06,85.83,3.46,63.89,86.07,7.16,1698868800,Udaipur
400.54,0,3.81,88.69,3.1,62.65,84.65,6.84,1698872400,Udaipur
387.19,0,3,91.55,2.89,61.39,83.15,6.65,1698876000,Udaipur
377.18,0,2.63,92.98,2.77,60.71,82.47,6.71,1698879600,Udaipur
377.18,0,2.7,94.41,2.77,60.45,82.68,6.9,1698883200,Udaipur
393.87,0,3.68,92.98,3.07,60.77,83.76,7.09,1698886800,Udaipur
440.6,0.01,6.43,87.98,3.7,62.62,86.88,7.03,1698890400,Udaipur
473.98,0.23,8.4,87.26,4.23,63.73,88.75,6.52,1698894000,Udaipur
473.98,0.64,7.11,100.14,5.07,63.92,88.83,5.76,1698897600,Udaipur
473.98,0.83,6.34,108.72,5.66,65.45,90.29,5.7,1698901200,Udaipur
460.62,0.68,5.1,125.89,7.45,68.55,93.09,5.26,1698904800,Udaipur
360.49,0.24,2.08,143.05,9.42,58.6,81.11,2.6,1698908400,Udaipur
327.11,0.17,1.54,140.19,7.15,51.28,72.78,2.18,1698912000,Udaipur
320.43,0.15,1.59,138.76,6.85,49.52,70.64,2.12,1698915600,Udaipur
